tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0227984,movie,Formula 51,The 51st State,0,2001,,93,"Action,Comedy,Crime"
tt0228192,movie,Jarrett,Jarrett,0,2001,,80,Action
tt0228333,movie,Ghosts of Mars,Ghosts of Mars,0,2001,,98,"Action,Horror,Sci-Fi"
tt0228488,movie,Kiss Kiss Bang Bang,Kiss Kiss (Bang Bang),0,2001,,101,"Comedy,Thriller"
tt0228508,movie,The Last Will,Posljednja volja,0,2001,,87,"Action,Comedy,Romance"
tt0228536,movie,Lovely Rita,Lovely Rita,0,2001,,79,Drama
tt0228690,movie,Outlaw Prophet,Outlaw Prophet,0,2001,,90,Sci-Fi
tt0228711,movie,The Perfect Nanny,The Perfect Nanny,0,2001,,90,"Drama,Mystery,Thriller"
tt0228766,movie,Rending,Rasganço,0,2001,,93,Drama
tt0228878,movie,Social Misfits,Social Misfits,0,2001,,115,Drama
tt0228902,movie,Storm in mijn hoofd,Storm in mijn hoofd,0,2001,,90,Drama
tt0228977,movie,Two Coyotes,Two Coyotes,0,2001,,83,"Action,Crime,Drama"
tt0229002,movie,Green Dragon,Green Dragon,0,2001,,115,Drama
tt0229003,movie,New Port South,New Port South,0,2001,,95,Drama
tt0229021,movie,Viva Las Nowhere,Viva Las Nowhere,0,2001,,97,"Comedy,Crime,Drama"
tt0229211,movie,America So Beautiful,America So Beautiful,0,2001,,91,Drama
tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0,2001,,95,"Action,Adventure,Animation"
tt0230025,movie,Bartleby,Bartleby,0,2001,,83,"Comedy,Drama,Mystery"
tt0230600,movie,The Others,The Others,0,2001,,101,"Horror,Mystery,Thriller"
tt0230838,movie,Sweet November,Sweet November,0,2001,,119,"Drama,Romance"
tt0231001,movie,The Zookeeper,The Zookeeper,0,2001,,108,"Drama,War"
tt0231402,movie,Crocodile Dundee in Los Angeles,Crocodile Dundee in Los Angeles,0,2001,,95,"Action,Adventure,Comedy"
tt0231514,movie,Les déclassés,Les déclassés,0,2001,,117,Drama
tt0231775,movie,Down to Earth,Down to Earth,0,2001,,87,"Comedy,Fantasy"
tt0231782,movie,My Father Saved My Life,"Mon père, il m'a sauvé la vie",0,2001,,115,"Crime,Drama"
tt0232015,movie,Lying in Wait,Lying in Wait,0,2001,,91,"Drama,Thriller"
tt0232098,movie,Battle Queen 2020,BattleQueen 2020,0,2001,,95,"Action,Sci-Fi"
tt0232231,movie,Ophelia Learns to Swim,Ophelia Learns to Swim,0,2001,,88,Comedy
tt0232500,movie,The Fast and the Furious,The Fast and the Furious,0,2001,,106,"Action,Crime,Thriller"
tt0232548,movie,17 rue Bleue,17 rue Bleue,0,2001,,95,Drama
tt0233142,movie,3000 Miles to Graceland,3000 Miles to Graceland,0,2001,,125,"Action,Comedy,Crime"
tt0233481,movie,Cookers,Cookers,0,2001,,96,"Drama,Horror"
tt0233509,movie,Cyclomania,Cyclomania,0,2001,,93,"Drama,Romance,Sport"
tt0233841,movie,Baran,Baran,0,2001,,94,"Drama,Romance"
tt0234041,movie,Roberto Succo,Roberto Succo,0,2001,,124,"Biography,Crime,Drama"
tt0234266,movie,Monte Carlo,Monte Carlo,0,2001,,85,Drama
tt0234354,movie,Novocaine,Novocaine,0,2001,,95,"Comedy,Crime,Drama"
tt0234374,movie,Olivetti 82,Olivetti 82,0,2001,,88,"Drama,Thriller"
tt0234829,movie,Summer Catch,Summer Catch,0,2001,,104,"Comedy,Drama,Romance"
tt0235110,movie,Water and Salt,Água e Sal,0,2001,,117,Drama
tt0235412,movie,Gaudi Afternoon,Gaudi Afternoon,0,2001,,97,"Comedy,Drama,Mystery"
tt0235497,movie,Jolly Roger,Jolly Roger,0,2001,,95,Family
tt0235606,movie,Love Bites,Les morsures de l'aube,0,2001,,95,"Horror,Mystery,Romance"
tt0235796,movie,The Greatest Thing,Det største i verden,0,2001,,114,"Drama,History,Romance"
tt0235807,movie,Stolen Tangos,Tangos volés,0,2001,,95,"Comedy,Musical"
tt0236026,movie,Blind Heat,Blind Heat,0,2001,,95,Thriller
tt0236126,movie,A Crack in the Floor,A Crack in the Floor,0,2001,,90,Horror
tt0236157,movie,Disco Pigs,Disco Pigs,0,2001,,93,"Crime,Drama,Romance"
tt0236313,movie,Never Too Young to Dream,Atlético San Pancho,0,2001,,101,"Comedy,Drama,Family"
tt0236348,movie,Josie and the Pussycats,Josie and the Pussycats,0,2001,,98,"Comedy,Music"
tt0236461,movie,Maangamizi: The Ancient One,Maangamizi: The Ancient One,0,2001,,110,Drama
tt0236474,movie,Margarita Happy Hour,Margarita Happy Hour,0,2001,,98,Drama
tt0236493,movie,The Mexican,The Mexican,0,2001,,123,"Adventure,Comedy,Drama"
tt0236551,movie,On the Q.T.,On the Q.T.,0,2001,,90,Drama
tt0236600,movie,Green Stones,Piedras verdes,0,2001,,98,"Adventure,Drama"
tt0236640,movie,Prozac Nation,Prozac Nation,0,2001,,95,"Biography,Drama,Romance"
tt0236784,movie,The Tailor of Panama,The Tailor of Panama,0,2001,,109,"Comedy,Drama,Thriller"
tt0237106,movie,People in Swimsuits Aren't (Necessarily) Shallow,Les gens en maillot de bain ne sont pas (forcément) superficiels,0,2001,,95,"Comedy,Romance"
tt0237199,movie,Echos of Enlightenment,Echos of Enlightenment,0,2001,,86,"Drama,Mystery,Sci-Fi"
tt0237289,movie,Count Axel,Grev Axel,0,2001,,86,Comedy
tt0237295,movie,Hall of Mirrors,Hall of Mirrors,0,2001,,106,"Crime,Mystery,Thriller"
tt0237320,movie,Hunger,Hunger,0,2001,,82,Drama
tt0237534,movie,Brotherhood of the Wolf,Le pacte des loups,0,2001,,142,"Action,Adventure,Drama"
tt0237572,movie,The Pledge,The Pledge,0,2001,,124,"Crime,Drama,Mystery"
tt0237687,movie,Sakura Wars: The Movie,Sakura taisen: Katsudou shashin,0,2001,,80,"Action,Adventure,Animation"
tt0237994,movie,"February 15, 1839",15 février 1839,0,2001,,120,"Drama,History"
tt0238112,movie,Captain Corelli's Mandolin,Captain Corelli's Mandolin,0,2001,,131,"Drama,Music,Romance"
tt0238137,movie,Tangled,Tangled,0,2001,,86,"Drama,Thriller"
tt0238462,movie,Nobel,Nobel,0,2001,,110,Drama
tt0238552,movie,Replicant,Replicant,0,2001,,100,"Action,Sci-Fi,Thriller"
tt0238948,movie,Double Take,Double Take,0,2001,,88,"Action,Comedy,Crime"
tt0239020,movie,The Cave,De grot,0,2001,,90,"Crime,Mystery,Romance"
tt0239060,movie,I Love You Too,Ik ook van jou,0,2001,,99,"Drama,Romance"
tt0239224,movie,Made in France,Origine contrôlée,0,2001,,90,"Comedy,Drama"
tt0239234,movie,The Lady and the Duke,L'Anglaise et le duc,0,2001,,129,"Drama,History,Romance"
tt0239238,movie,April Is My Religion,April Is My Religion,0,2001,,109,Drama
tt0239341,movie,Devi Putrudu,Devi Putrudu,0,2001,,161,"Action,Drama,Fantasy"
tt0239395,movie,Cats & Dogs,Cats & Dogs,0,2001,,87,"Action,Adventure,Comedy"
tt0239467,movie,The Hollywood Sign,The Hollywood Sign,0,2001,,90,"Comedy,Crime"
tt0239509,movie,Julie Johnson,Julie Johnson,0,2001,,93,"Drama,Romance"
tt0239570,movie,All About You,All About You,0,2001,,100,"Comedy,Drama,Romance"
tt0239670,movie,Mortal Transfer,Mortel transfert,0,2001,,122,"Comedy,Crime,Thriller"
tt0239948,movie,Saving Silverman,Saving Silverman,0,2001,,90,"Comedy,Crime,Romance"
tt0239949,movie,Say It Isn't So,Say It Isn't So,0,2001,,95,"Comedy,Romance"
tt0239986,movie,Sidewalks of New York,Sidewalks of New York,0,2001,,108,"Comedy,Romance"
tt0240009,movie,Le soleil au-dessus des nuages,Le soleil au-dessus des nuages,0,2001,,96,Comedy
tt0240043,movie,Freewheeling in Roma,Giravolte,0,2001,,85,"Adventure,Comedy,Drama"
tt0240122,movie,Tosca,Tosca,0,2001,,126,"Drama,Musical"
tt0240149,movie,The Girl from Paris,Une hirondelle a fait le printemps,0,2001,,103,"Comedy,Drama"
tt0240389,movie,Brooklyn Babylon,Brooklyn Babylon,0,2001,,89,"Drama,Music,Romance"
tt0240402,movie,The Center of the World,The Center of the World,0,2001,,88,"Drama,Romance"
tt0240419,movie,La Ciénaga,La Ciénaga,0,2001,,103,"Comedy,Drama"
tt0240462,movie,Dr. Dolittle 2,Dr. Dolittle 2,0,2001,,87,"Comedy,Family,Fantasy"
tt0240515,movie,Freddy Got Fingered,Freddy Got Fingered,0,2001,,87,Comedy
tt0240659,movie,The Knights of the Quest,I cavalieri che fecero l'impresa,0,2001,,147,"Adventure,Drama,History"
tt0240772,movie,Ocean's Eleven,Ocean's Eleven,0,2001,,116,"Crime,Thriller"
tt0240890,movie,Serendipity,Serendipity,0,2001,,90,"Comedy,Romance"
tt0241223,movie,The Bank,The Bank,0,2001,,104,"Drama,Romance,Thriller"
tt0241254,movie,The Blue Diner,The Blue Diner,0,2001,,100,"Comedy,Drama,Romance"
tt0241355,movie,Dark Voices,Dark Voices,0,2001,,93,Thriller
tt0241498,movie,The Gristle,The Gristle,0,2001,,93,"Comedy,Drama"
tt0241527,movie,Harry Potter and the Sorcerer's Stone,Harry Potter and the Sorcerer's Stone,0,2001,,152,"Adventure,Family,Fantasy"
tt0241663,movie,To the Left of the Father,Lavoura Arcaica,0,2001,,163,Drama
tt0241683,movie,Louise's Wedding,O Casamento de Louise,0,2001,,80,"Comedy,Romance"
tt0241802,movie,Parallel Worlds,Paralelní svety,0,2001,,100,Drama
tt0241897,movie,Roads and Bridges,Roads and Bridges,0,2001,,105,Drama
tt0242150,movie,Xchange,Xchange,0,2001,,110,"Sci-Fi,Thriller"
tt0242193,movie,Bully,Bully,0,2001,,108,"Biography,Crime,Drama"
tt0242252,movie,The Affair of the Necklace,The Affair of the Necklace,0,2001,,118,"Drama,History,Romance"
tt0242445,movie,Exit Wounds,Exit Wounds,0,2001,,101,"Action,Crime,Thriller"
tt0242508,movie,Harvard Man,Harvard Man,0,2001,,99,"Comedy,Crime,Drama"
tt0242527,movie,The Hole,The Hole,0,2001,,102,"Drama,Mystery,Thriller"
tt0242550,movie,J'ai tué Clémence Acéra,J'ai tué Clémence Acéra,0,2001,,95,Crime
tt0242587,movie,L.I.E.,L.I.E.,0,2001,,97,"Crime,Drama"
tt0242592,movie,Layover,Layover,0,2001,,95,Thriller
tt0242746,movie,Out of Line,Out of Line,0,2001,,96,"Action,Crime,Drama"
tt0242981,movie,One Way Ticket,Un aller simple,0,2001,,90,"Comedy,Drama"
tt0242994,movie,Who Knows?,Va savoir,0,2001,,154,"Comedy,Crime,Drama"
tt0242998,movie,Valentine,Valentine,0,2001,,96,"Horror,Mystery,Thriller"
tt0243017,movie,Waking Life,Waking Life,0,2001,,99,"Animation,Drama,Fantasy"
tt0243059,movie,Cahoots,Cahoots,0,2001,,108,Drama
tt0243133,movie,The Man Who Wasn't There,The Man Who Wasn't There,0,2001,,116,"Crime,Drama"
tt0243155,movie,Bridget Jones's Diary,Bridget Jones's Diary,0,2001,,97,"Comedy,Drama,Romance"
tt0243210,movie,On the Nose,On the Nose,0,2001,,104,"Comedy,Fantasy"
tt0243212,movie,To Love Too Much,Demasiado amor,0,2001,,93,"Drama,Romance"
tt0243222,movie,The Doe Boy,The Doe Boy,0,2001,,85,"Drama,Romance"
tt0243232,movie,Dust,Dust,0,2001,,127,"Drama,Romance,Western"
tt0243255,movie,Fat Girl,À ma soeur!,0,2001,,95,Drama
tt0243278,movie,Under Heavy Fire,Going Back,0,2001,,113,"Action,Drama,War"
tt0243493,movie,The Closet,Le placard,0,2001,,84,Comedy
tt0243508,movie,Pursuit of Happiness,Pursuit of Happiness,0,2001,,93,"Comedy,Romance"
tt0243529,movie,Le roman de Lulu,Le roman de Lulu,0,2001,,88,Romance
tt0243554,movie,When Strangers Appear,When Strangers Appear,0,2001,,98,"Action,Mystery,Thriller"
tt0243569,movie,Just for Today,Sólo por hoy,0,2001,,100,"Comedy,Drama"
tt0243575,movie,Speaking of Sex,Speaking of Sex,0,2001,,97,"Comedy,Romance"
tt0243595,movie,Kill Me Later,Kill Me Later,0,2001,,89,"Crime,Drama,Romance"
tt0243609,movie,To End All Wars,To End All Wars,0,2001,,125,"Action,Drama,War"
tt0243655,movie,Wet Hot American Summer,Wet Hot American Summer,0,2001,,97,"Comedy,Romance"
tt0243759,movie,The American Astronaut,The American Astronaut,0,2001,,91,"Comedy,Musical,Sci-Fi"
tt0243806,movie,Once Upon a Time in Sicily,Tra due mondi,0,2001,,88,Drama
tt0243828,movie,Come Together,Come Together,0,2001,,80,"Comedy,Drama,Romance"
tt0243859,movie,The Wild Bees,Divoké vcely,0,2001,,114,"Comedy,Drama"
tt0243885,movie,The Elite,The Elite,0,2001,,103,"Action,Crime,Thriller"
tt0243892,movie,Face the Music,Face the Music,0,2001,,85,"Comedy,Music"
tt0243907,movie,Firetrap,Firetrap,0,2001,,97,"Action,Crime"
tt0243931,movie,Good Advice,Good Advice,0,2001,,93,"Comedy,Romance"
tt0243991,movie,Intimate Affairs,Investigating Sex,0,2001,,108,"Comedy,Drama"
tt0244000,movie,American Outlaws,American Outlaws,0,2001,,94,"Action,Western"
tt0244071,movie,Day Off,"Mercredi, folle journée!",0,2001,,127,"Comedy,Drama"
tt0244072,movie,Mi dulce,Mi dulce,0,2001,,93,Drama
tt0244094,movie,Never Again,Never Again,0,2001,,98,"Comedy,Romance"
tt0244244,movie,Swordfish,Swordfish,0,2001,,99,"Action,Crime,Thriller"
tt0244297,movie,War Bride,The War Bride,0,2001,,111,"Drama,Romance"
tt0244452,movie,Campfire Stories,Campfire Stories,0,2001,,95,"Crime,Drama,Horror"
tt0244471,movie,Cottonmouth,Cottonmouth,0,2001,,95,"Crime,Drama,Thriller"
tt0244479,movie,Dark Blue World,Tmavomodrý svet,0,2001,,112,"Action,Drama,Romance"
tt0244709,movie,Pavilion of Women,Pavilion of Women,0,2001,,116,"Drama,Romance,War"
tt0244744,movie,Queen's Messenger,Queen's Messenger,0,2001,,94,Action
tt0244803,movie,Snakeskin,Snakeskin,0,2001,,94,"Adventure,Drama,Fantasy"
tt0244941,movie,Horror 101,Horror 101,0,2001,,89,Horror
tt0244970,movie,Someone Like You,Someone Like You...,0,2001,,97,"Comedy,Romance"
tt0245046,movie,Charlotte Gray,Charlotte Gray,0,2001,,121,"Drama,Romance,Thriller"
tt0245084,movie,Sunday,Domenica,0,2001,,95,Drama
tt0245090,movie,Edges of the Lord,Edges of the Lord,0,2001,,98,"Crime,Drama,Romance"
tt0245095,movie,The Enemy,The Enemy,0,2001,,94,"Action,Crime,Thriller"
tt0245115,movie,The Fluffer,The Fluffer,0,2001,,95,"Comedy,Drama,Romance"
tt0245120,movie,The Forsaken,The Forsaken,0,2001,,90,"Action,Horror,Thriller"
tt0245157,movie,Zus & Zo,Zus & zo,0,2001,,106,"Comedy,Fantasy,Romance"
tt0245171,movie,Invincible,Invincible,0,2001,,133,"Drama,War"
tt0245238,movie,Lost and Delirious,Lost and Delirious,0,2001,,103,"Drama,Romance"
tt0245276,movie,The Profession of Arms,Il mestiere delle armi,0,2001,,105,"Drama,History,War"
tt0245317,movie,The Next Big Thing,The Next Big Thing,0,2001,,87,"Comedy,Drama,Romance"
tt0245328,movie,Off Key,Off Key,0,2001,,118,Comedy
tt0245350,movie,The Pearl,The Pearl,0,2001,,115,Drama
tt0245356,movie,Perfume,Perfume,0,2001,,106,Drama
tt0245407,movie,Crush,Crush,0,2001,,108,"Comedy,Drama,Romance"
tt0245429,movie,Spirited Away,Sen to Chihiro no kamikakushi,0,2001,,125,"Adventure,Animation,Family"
tt0245501,movie,Things Behind the Sun,Things Behind the Sun,0,2001,,120,"Drama,Music"
tt0245530,movie,A Crime in Paradise,Un crime au paradis,0,2001,,89,Comedy
tt0245574,movie,And Your Mother Too,Y tu mamá también,0,2001,,106,Drama
tt0245634,movie,Jack the Dog,Jack the Dog,0,2001,,85,"Comedy,Drama"
tt0245674,movie,Thir13en Ghosts,Thir13en Ghosts,0,2001,,91,"Fantasy,Horror"
tt0245686,movie,Joe Dirt,Joe Dirt,0,2001,,91,"Adventure,Comedy,Drama"
tt0245799,movie,Rage of the Innocents,Rage of the Innocents,0,2001,,93,"Action,Sci-Fi,Thriller"
tt0245866,movie,Devil's Prey,Devil's Prey,0,2001,,88,"Horror,Thriller"
tt0245891,movie,Extremedays,Extremedays,0,2001,,93,"Action,Adventure,Comedy"
tt0245904,movie,Forgive Me Father,Forgive Me Father,0,2001,,138,"Crime,Drama,Mystery"
tt0245905,movie,Four Jacks,Four Jacks,0,2001,,92,"Mystery,Thriller"
tt0246000,movie,Killer Instinct,Killer Instinct,0,2001,,88,"Horror,Thriller"
tt0246002,movie,Kingdom Come,Kingdom Come,0,2001,,94,"Comedy,Drama"
tt0246005,movie,Klassikko,Klassikko,0,2001,,80,"Comedy,Drama"
tt0246037,movie,Lift,Lift,0,2001,,85,"Crime,Drama"
tt0246076,movie,Metal,Metal,0,2001,,90,"Drama,Sci-Fi"
tt0246108,movie,Nailed,Nailed,0,2001,,90,"Drama,Romance"
tt0246134,movie,Lucky Break,Lucky Break,0,2001,,107,"Comedy,Crime,Romance"
tt0246158,movie,Doors of Glory,Les portes de la gloire,0,2001,,89,"Comedy,Drama"
tt0246197,movie,The Right Girl,The Right Girl,0,2001,,76,"Comedy,Romance"
tt0246226,movie,Serenades,Serenades,0,2001,,99,"Drama,Romance"
tt0246228,movie,Alex in Wonder,Alex in Wonder,0,2001,,96,"Comedy,Drama"
tt0246268,movie,Word of Honor,To tama,0,2001,,153,"Comedy,Drama"
tt0246278,movie,"Oui, mais...","Oui, mais...",0,2001,,104,"Comedy,Drama,Family"
tt0246409,movie,False Start,False Start,0,2001,,90,"Action,Drama,Sport"
tt0246438,movie,Auf Herz und Nieren,Auf Herz und Nieren,0,2001,,95,"Action,Comedy"
tt0246500,movie,Who Is Cletis Tout?,Who Is Cletis Tout?,0,2001,,92,"Action,Comedy,Crime"
tt0246514,movie,Advertising Rules!,Viktor Vogel - Commercial Man,0,2001,,108,"Comedy,Romance"
tt0246544,movie,The Musketeer,The Musketeer,0,2001,,104,"Action,Adventure,Romance"
tt0246578,movie,Donnie Darko,Donnie Darko,0,2001,,113,"Drama,Mystery,Sci-Fi"
tt0246628,movie,Focus,Focus,0,2001,,106,"Drama,Romance"
tt0246659,movie,A Goddamn Job,Ein göttlicher Job,0,2001,,83,"Comedy,Fantasy"
tt0246730,movie,Desperado Square,Kikar Ha-Halomot,0,2001,,98,Drama
tt0246744,movie,The Milk of Human Kindness,Le lait de la tendresse humaine,0,2001,,94,Drama
tt0246772,movie,Mostly Martha,Bella Martha,0,2001,,109,"Comedy,Drama,Romance"
tt0246853,movie,Never Mind the Wall,Wie Feuer und Flamme,0,2001,,94,"Drama,Romance"
tt0246965,movie,Sweet Revenge,Sweet Revenge,0,2001,,92,Thriller
tt0246978,movie,Thema Nr. 1,Thema Nr. 1,0,2001,,84,"Comedy,Drama"
tt0246989,movie,Tomcats,Tomcats,0,2001,,95,Comedy
tt0247133,movie,The Meeksville Ghost,The Meeksville Ghost,0,2001,,95,"Adventure,Fantasy,Western"
tt0247199,movie,The Believer,The Believer,0,2001,,98,Drama
tt0247303,movie,The Shaft,Down,0,2001,,111,"Action,Horror,Mystery"
tt0247389,movie,Green Diggity Dog,Green Diggity Dog,0,2001,,97,"Comedy,Crime,Romance"
tt0247419,movie,Ignition,Ignition,0,2001,,99,"Action,Drama,Thriller"
tt0247425,movie,In the Bedroom,In the Bedroom,0,2001,,131,"Crime,Drama"
tt0247427,movie,In the Shadows,In the Shadows,0,2001,,105,"Drama,Thriller"
tt0247512,movie,The Medicine Show,The Medicine Show,0,2001,,102,"Comedy,Drama,Romance"
tt0247638,movie,The Princess Diaries,The Princess Diaries,0,2001,,115,"Comedy,Family,Romance"
tt0247645,movie,The Quickie,The Quickie,0,2001,,99,"Crime,Drama"
tt0247657,movie,Rebels,Rebelové,0,2001,,109,"Comedy,Musical,Romance"
tt0247745,movie,Super Troopers,Super Troopers,0,2001,,100,"Comedy,Crime,Mystery"
tt0247786,movie,"Two Days, Nine Lives","Two Days, Nine Lives",0,2001,,94,Drama
tt0247823,movie,Women in Film,Women in Film,0,2001,,89,"Comedy,Drama"
tt0248017,movie,Forbidden City,Forbidden City,0,2001,,118,Drama
tt0248093,movie,Honolulu,Honolulu,0,2001,,90,"Comedy,Drama,Romance"
tt0248123,movie,Julietta,Julietta,0,2001,,100,"Drama,Romance"
tt0248126,movie,Kabhi Khushi Kabhie Gham...,Kabhi Khushi Kabhie Gham...,0,2001,,210,"Drama,Musical,Romance"
tt0248164,movie,Magik and Rose,Magik and Rose,0,2001,,90,Drama
tt0248190,movie,No Such Thing,No Such Thing,0,2001,,102,"Comedy,Drama,Fantasy"
tt0248408,movie,Manitou's Shoe,Der Schuh des Manitu,0,2001,,87,"Comedy,Western"
tt0248490,movie,El sueño del caimán,El sueño del caimán,0,2001,,102,"Drama,Family"
tt0248617,movie,Yaadein...,Yaadein...,0,2001,,171,"Drama,Musical,Romance"
tt0248661,movie,3 A.M.,3 A.M.,0,2001,,92,"Crime,Mystery,Romance"
tt0248667,movie,Ali,Ali,0,2001,,157,"Biography,Drama,Sport"
tt0248742,movie,Crash Point Zero,Crash Point Zero,0,2001,,93,"Action,Adventure,Drama"
tt0248770,movie,Kites Over Helsinki,Drakarna över Helsingfors,0,2001,,90,Drama
tt0248845,movie,Hedwig and the Angry Inch,Hedwig and the Angry Inch,0,2001,,95,"Comedy,Drama,Music"
tt0248928,movie,The River,Joki,0,2001,,104,"Drama,Romance"
tt0248953,movie,Large,Large,0,2001,,78,Comedy
tt0248966,movie,Love & Support,Love & Support,0,2001,,88,"Comedy,Drama"
tt0249081,movie,Tom Thumb,Le petit poucet,0,2001,,90,"Drama,Family,Fantasy"
tt0249082,movie,Plan B,Plan B,0,2001,,98,"Comedy,Crime,Drama"
tt0249110,movie,The Rose of the Rascal,Rentun ruusu,0,2001,,102,"Biography,Drama,Music"
tt0249131,movie,Rollo and the Woods Sprite,Rölli ja metsänhenki,0,2001,,92,"Family,Fantasy,Music"
tt0249261,movie,Young Love,Young Love,0,2001,,80,"Drama,Romance"
tt0249371,movie,Ashoka the Great,Asoka,0,2001,,180,"Action,Biography,Drama"
tt0249478,movie,Domestic Disturbance,Domestic Disturbance,0,2001,,89,"Crime,Thriller"
tt0249511,movie,Double Deception,Double Deception,0,2001,,87,"Action,Thriller"
tt0249542,movie,Goebbels und Geduldig,Goebbels und Geduldig,0,2001,,90,"Comedy,Drama,War"
tt0249624,movie,Gabriel & Me,Gabriel & Me,0,2001,,84,Drama
tt0249643,movie,Kat,Kat,0,2001,,85,"Horror,Mystery"
tt0249783,movie,Sri Manjunatha,Sri Manjunatha,0,2001,,152,"Drama,Family,History"
tt0249818,movie,Mrugaraaju,Mrugaraaju,0,2001,,147,"Action,Adventure,Thriller"
tt0250081,movie,Storytelling,Storytelling,0,2001,,87,"Comedy,Drama,Romance"
tt0250125,movie,Under the Skin of the City,Zir-e poost-e shahr,0,2001,,92,Drama
tt0250202,movie,All Over the Guy,All Over the Guy,0,2001,,95,"Comedy,Romance"
tt0250214,movie,Anthrax,Anthrax,0,2001,,90,"Drama,Sci-Fi,Thriller"
tt0250224,movie,Crazy/Beautiful,Crazy/Beautiful,0,2001,,99,"Drama,Romance"
tt0250258,movie,The Experiment,Das Experiment,0,2001,,120,"Drama,Thriller"
tt0250274,movie,The Brothers,The Brothers,0,2001,,106,"Comedy,Drama,Romance"
tt0250282,movie,Teddy Bears' Picnic,Teddy Bears' Picnic,0,2001,,80,Comedy
tt0250310,movie,Corky Romano,Corky Romano,0,2001,,86,"Comedy,Crime"
tt0250323,movie,The Deep End,The Deep End,0,2001,,101,"Crime,Drama,Mystery"
tt0250347,movie,Double Whammy,Double Whammy,0,2001,,93,"Comedy,Crime,Drama"
tt0250371,movie,The Other Side of Heaven,The Other Side of Heaven,0,2001,,113,"Adventure,Biography,Drama"
tt0250427,movie,Man of the Crowds,L'homme des foules,0,2001,,90,Drama
tt0250485,movie,L.A.P.D.: To Protect and to Serve,L.A.P.D.: To Protect and to Serve,0,2001,,94,"Action,Crime,Drama"
tt0250491,movie,Late Night Shopping,Late Night Shopping,0,2001,,91,Comedy
tt0250494,movie,Legally Blonde,Legally Blonde,0,2001,,96,"Comedy,Romance"
tt0250613,movie,New Alcatraz,Boa,0,2001,,96,"Action,Horror,Sci-Fi"
tt0250617,movie,Night at the Golden Eagle,Night at the Golden Eagle,0,2001,,87,Drama
tt0250622,movie,"Not Afraid, Not Afraid","Not Afraid, Not Afraid",0,2001,,86,Drama
tt0250625,movie,Way Off Broadway,Way Off Broadway,0,2001,,87,Drama
tt0250636,movie,Out of the Black,Out of the Black,0,2001,,106,"Drama,Mystery,Thriller"
tt0250687,movie,Rat Race,Rat Race,0,2001,,112,"Action,Adventure,Comedy"
